,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
1544,,0.233,https://api.spotify.com/v1/audio-analysis/0Y1edV3SsCGiCTGMOlISNh,0.904,418000.0,0.689,0Y1edV3SsCGiCTGMOlISNh,0.134,6.0,0.0784,-8.414,0.0,0.13,119.998,4.0,https://api.spotify.com/v1/tracks/0Y1edV3SsCGiCTGMOlISNh,audio_features,spotify:track:0Y1edV3SsCGiCTGMOlISNh,0.466
1545,,0.209,https://api.spotify.com/v1/audio-analysis/2dude2slpvoRmAVkaHakPA,0.822,295385.0,0.38,2dude2slpvoRmAVkaHakPA,0.724,6.0,0.353,-14.132,1.0,0.231,116.884,4.0,https://api.spotify.com/v1/tracks/2dude2slpvoRmAVkaHakPA,audio_features,spotify:track:2dude2slpvoRmAVkaHakPA,0.788
1546,,0.00547,https://api.spotify.com/v1/audio-analysis/0e9lIiWQ702U7wyn0k9aws,0.847,283087.0,0.918,0e9lIiWQ702U7wyn0k9aws,0.0991,9.0,0.186,-10.765,0.0,0.121,118.974,4.0,https://api.spotify.com/v1/tracks/0e9lIiWQ702U7wyn0k9aws,audio_features,spotify:track:0e9lIiWQ702U7wyn0k9aws,0.36
1547,,0.0127,https://api.spotify.com/v1/audio-analysis/3WEiCkZHDiSuuR5XwTRhbB,0.906,337627.0,0.632,3WEiCkZHDiSuuR5XwTRhbB,0.0367,0.0,0.081,-8.361,1.0,0.218,120.001,4.0,https://api.spotify.com/v1/tracks/3WEiCkZHDiSuuR5XwTRhbB,audio_features,spotify:track:3WEiCkZHDiSuuR5XwTRhbB,0.644
1548,,0.0164,https://api.spotify.com/v1/audio-analysis/4YuK5ay3iosZre7m2tPdZc,0.669,343737.0,0.586,4YuK5ay3iosZre7m2tPdZc,0.374,5.0,0.0888,-8.64,0.0,0.0537,123.984,4.0,https://api.spotify.com/v1/tracks/4YuK5ay3iosZre7m2tPdZc,audio_features,spotify:track:4YuK5ay3iosZre7m2tPdZc,0.872
1549,,0.00014,https://api.spotify.com/v1/audio-analysis/4gYvkuagY9SAWJVmPBl6Np,0.891,376465.0,0.319,4gYvkuagY9SAWJVmPBl6Np,0.0321,10.0,0.155,-10.042,0.0,0.193,118.02,4.0,https://api.spotify.com/v1/tracks/4gYvkuagY9SAWJVmPBl6Np,audio_features,spotify:track:4gYvkuagY9SAWJVmPBl6Np,0.228
1550,,0.00111,https://api.spotify.com/v1/audio-analysis/62aJDiML0rr7Szp1WHxlas,0.846,396812.0,0.596,62aJDiML0rr7Szp1WHxlas,0.904,9.0,0.0639,-14.721,1.0,0.109,121.958,4.0,https://api.spotify.com/v1/tracks/62aJDiML0rr7Szp1WHxlas,audio_features,spotify:track:62aJDiML0rr7Szp1WHxlas,0.434
1551,,0.00412,https://api.spotify.com/v1/audio-analysis/2yXBjxx595RZjFoZhVjm9f,0.777,415933.0,0.805,2yXBjxx595RZjFoZhVjm9f,0.124,2.0,0.895,-10.469,0.0,0.0498,120.638,4.0,https://api.spotify.com/v1/tracks/2yXBjxx595RZjFoZhVjm9f,audio_features,spotify:track:2yXBjxx595RZjFoZhVjm9f,0.766
1552,,0.0229,https://api.spotify.com/v1/audio-analysis/1rxfhDrNtpa9sxpV13XWa9,0.798,505800.0,0.658,1rxfhDrNtpa9sxpV13XWa9,0.89,1.0,0.0848,-13.896,0.0,0.0558,123.992,4.0,https://api.spotify.com/v1/tracks/1rxfhDrNtpa9sxpV13XWa9,audio_features,spotify:track:1rxfhDrNtpa9sxpV13XWa9,0.281
1553,,0.0829,https://api.spotify.com/v1/audio-analysis/2tzj855lGL5qWi5Rz3ufb7,0.867,551360.0,0.524,2tzj855lGL5qWi5Rz3ufb7,0.841,1.0,0.1,-13.069,1.0,0.201,123.708,4.0,https://api.spotify.com/v1/tracks/2tzj855lGL5qWi5Rz3ufb7,audio_features,spotify:track:2tzj855lGL5qWi5Rz3ufb7,0.261
1554,,0.0268,https://api.spotify.com/v1/audio-analysis/3og6H9EY7uK39wRHdnmZ8h,0.576,581160.0,0.769,3og6H9EY7uK39wRHdnmZ8h,0.0816,0.0,0.707,-12.597,1.0,0.0785,119.974,4.0,https://api.spotify.com/v1/tracks/3og6H9EY7uK39wRHdnmZ8h,audio_features,spotify:track:3og6H9EY7uK39wRHdnmZ8h,0.268
1555,,0.161,https://api.spotify.com/v1/audio-analysis/4hVPoGwxfvtKwRnOpOPJmL,0.632,397840.0,0.249,4hVPoGwxfvtKwRnOpOPJmL,0.966,8.0,0.055,-21.298,1.0,0.0678,118.989,4.0,https://api.spotify.com/v1/tracks/4hVPoGwxfvtKwRnOpOPJmL,audio_features,spotify:track:4hVPoGwxfvtKwRnOpOPJmL,0.472
1556,,0.0052,https://api.spotify.com/v1/audio-analysis/4e1kscJRTZ71zVKZJKjmZN,0.795,411480.0,0.595,4e1kscJRTZ71zVKZJKjmZN,0.927,10.0,0.207,-16.225,0.0,0.0549,128.93,4.0,https://api.spotify.com/v1/tracks/4e1kscJRTZ71zVKZJKjmZN,audio_features,spotify:track:4e1kscJRTZ71zVKZJKjmZN,0.768
1557,,0.0116,https://api.spotify.com/v1/audio-analysis/7vnORGpzNy5AiOlJdcLvyA,0.84,238082.0,0.697,7vnORGpzNy5AiOlJdcLvyA,0.82,1.0,0.0971,-7.55,0.0,0.0722,121.986,4.0,https://api.spotify.com/v1/tracks/7vnORGpzNy5AiOlJdcLvyA,audio_features,spotify:track:7vnORGpzNy5AiOlJdcLvyA,0.582
1558,,0.243,https://api.spotify.com/v1/audio-analysis/4nJIKfFmMS8Dwixg9NcSLq,0.865,506892.0,0.499,4nJIKfFmMS8Dwixg9NcSLq,0.871,0.0,0.201,-13.438,0.0,0.143,123.403,4.0,https://api.spotify.com/v1/tracks/4nJIKfFmMS8Dwixg9NcSLq,audio_features,spotify:track:4nJIKfFmMS8Dwixg9NcSLq,0.63
1559,,0.000885,https://api.spotify.com/v1/audio-analysis/273poy5BHtv5YFedkWIqwj,0.79,312000.0,0.427,273poy5BHtv5YFedkWIqwj,0.446,11.0,0.0514,-11.361,0.0,0.0541,116.986,4.0,https://api.spotify.com/v1/tracks/273poy5BHtv5YFedkWIqwj,audio_features,spotify:track:273poy5BHtv5YFedkWIqwj,0.961
1560,,0.000658,https://api.spotify.com/v1/audio-analysis/58IFNg4ttwvViDTuO11MDT,0.842,403960.0,0.525,58IFNg4ttwvViDTuO11MDT,0.916,1.0,0.0264,-8.714,0.0,0.0713,119.994,4.0,https://api.spotify.com/v1/tracks/58IFNg4ttwvViDTuO11MDT,audio_features,spotify:track:58IFNg4ttwvViDTuO11MDT,0.571
1561,,0.0169,https://api.spotify.com/v1/audio-analysis/1g3hmDGemOQSUGIFsBOkdS,0.84,386640.0,0.637,1g3hmDGemOQSUGIFsBOkdS,0.382,1.0,0.0822,-10.069,1.0,0.195,119.792,4.0,https://api.spotify.com/v1/tracks/1g3hmDGemOQSUGIFsBOkdS,audio_features,spotify:track:1g3hmDGemOQSUGIFsBOkdS,0.296
1562,,0.0616,https://api.spotify.com/v1/audio-analysis/2peHyznIwBlGCC96s8VqWH,0.864,455798.0,0.863,2peHyznIwBlGCC96s8VqWH,0.00025,6.0,0.14,-7.611,0.0,0.259,118.999,4.0,https://api.spotify.com/v1/tracks/2peHyznIwBlGCC96s8VqWH,audio_features,spotify:track:2peHyznIwBlGCC96s8VqWH,0.503
1563,,0.405,https://api.spotify.com/v1/audio-analysis/2J4h5fuSsJhQl7ACakDhTC,0.8,441493.0,0.712,2J4h5fuSsJhQl7ACakDhTC,0.0559,1.0,0.113,-10.496,0.0,0.18,123.087,4.0,https://api.spotify.com/v1/tracks/2J4h5fuSsJhQl7ACakDhTC,audio_features,spotify:track:2J4h5fuSsJhQl7ACakDhTC,0.612
1564,,0.0355,https://api.spotify.com/v1/audio-analysis/0M2dqeUpxBGm8vujMTMhMV,0.707,476050.0,0.808,0M2dqeUpxBGm8vujMTMhMV,0.0335,8.0,0.671,-9.887,0.0,0.0503,119.996,4.0,https://api.spotify.com/v1/tracks/0M2dqeUpxBGm8vujMTMhMV,audio_features,spotify:track:0M2dqeUpxBGm8vujMTMhMV,0.241
1565,,1.95e-05,https://api.spotify.com/v1/audio-analysis/39RB0IqpC50lOetWU4qZT8,0.91,247720.0,0.563,39RB0IqpC50lOetWU4qZT8,0.937,6.0,0.215,-8.369,0.0,0.0789,118.101,4.0,https://api.spotify.com/v1/tracks/39RB0IqpC50lOetWU4qZT8,audio_features,spotify:track:39RB0IqpC50lOetWU4qZT8,0.981
1566,,0.221,https://api.spotify.com/v1/audio-analysis/0DvzE4IFJKrjlnAtT5wLgr,0.801,236640.0,0.687,0DvzE4IFJKrjlnAtT5wLgr,0.0648,11.0,0.0878,-9.139,0.0,0.215,121.962,4.0,https://api.spotify.com/v1/tracks/0DvzE4IFJKrjlnAtT5wLgr,audio_features,spotify:track:0DvzE4IFJKrjlnAtT5wLgr,0.338
1567,,0.0413,https://api.spotify.com/v1/audio-analysis/4BbqWzjYKnQKrDcY27z4X2,0.788,635574.0,0.759,4BbqWzjYKnQKrDcY27z4X2,0.926,1.0,0.0759,-9.825,1.0,0.0958,121.0,4.0,https://api.spotify.com/v1/tracks/4BbqWzjYKnQKrDcY27z4X2,audio_features,spotify:track:4BbqWzjYKnQKrDcY27z4X2,0.877
1568,,0.0422,https://api.spotify.com/v1/audio-analysis/4zXg74QQ3VXZvvzYpoiJE1,0.806,348221.0,0.65,4zXg74QQ3VXZvvzYpoiJE1,0.427,9.0,0.198,-9.623,1.0,0.0514,114.008,4.0,https://api.spotify.com/v1/tracks/4zXg74QQ3VXZvvzYpoiJE1,audio_features,spotify:track:4zXg74QQ3VXZvvzYpoiJE1,0.651
1569,,0.0563,https://api.spotify.com/v1/audio-analysis/2Zhbbn1cbS8qaiuIojSyeX,0.821,430559.0,0.845,2Zhbbn1cbS8qaiuIojSyeX,0.0413,4.0,0.0471,-7.837,0.0,0.0803,118.432,4.0,https://api.spotify.com/v1/tracks/2Zhbbn1cbS8qaiuIojSyeX,audio_features,spotify:track:2Zhbbn1cbS8qaiuIojSyeX,0.466
1570,,0.00339,https://api.spotify.com/v1/audio-analysis/6l3ircbjueFD6894f5JYqU,0.744,331417.0,0.759,6l3ircbjueFD6894f5JYqU,0.759,10.0,0.0909,-11.364,0.0,0.0549,117.014,4.0,https://api.spotify.com/v1/tracks/6l3ircbjueFD6894f5JYqU,audio_features,spotify:track:6l3ircbjueFD6894f5JYqU,0.365
1571,,0.0252,https://api.spotify.com/v1/audio-analysis/0oxhycwSVnEOfQfPmeZUYk,0.755,403019.0,0.599,0oxhycwSVnEOfQfPmeZUYk,0.646,5.0,0.0815,-10.187,0.0,0.0313,106.028,4.0,https://api.spotify.com/v1/tracks/0oxhycwSVnEOfQfPmeZUYk,audio_features,spotify:track:0oxhycwSVnEOfQfPmeZUYk,0.604
1572,,0.0153,https://api.spotify.com/v1/audio-analysis/0HDLrKyfiE0AwP37i6mFtm,0.743,611667.0,0.846,0HDLrKyfiE0AwP37i6mFtm,0.000541,4.0,0.0331,-6.94,0.0,0.0577,117.998,4.0,https://api.spotify.com/v1/tracks/0HDLrKyfiE0AwP37i6mFtm,audio_features,spotify:track:0HDLrKyfiE0AwP37i6mFtm,0.791
1573,,0.00732,https://api.spotify.com/v1/audio-analysis/6xTSXB9aXvk3Xy4FioT7fn,0.842,465351.0,0.513,6xTSXB9aXvk3Xy4FioT7fn,0.897,4.0,0.105,-7.573,0.0,0.129,125.021,4.0,https://api.spotify.com/v1/tracks/6xTSXB9aXvk3Xy4FioT7fn,audio_features,spotify:track:6xTSXB9aXvk3Xy4FioT7fn,0.431
1574,,0.001,https://api.spotify.com/v1/audio-analysis/2Xh1qGXbf0sCfLbN2DFHSE,0.8,397360.0,0.324,2Xh1qGXbf0sCfLbN2DFHSE,0.024,7.0,0.0622,-20.501,1.0,0.123,122.569,4.0,https://api.spotify.com/v1/tracks/2Xh1qGXbf0sCfLbN2DFHSE,audio_features,spotify:track:2Xh1qGXbf0sCfLbN2DFHSE,0.545
1575,,0.0943,https://api.spotify.com/v1/audio-analysis/0U7sbXtHiRvvJPIv3xvDpt,0.983,426945.0,0.936,0U7sbXtHiRvvJPIv3xvDpt,0.719,9.0,0.0902,-8.541,0.0,0.325,126.0,4.0,https://api.spotify.com/v1/tracks/0U7sbXtHiRvvJPIv3xvDpt,audio_features,spotify:track:0U7sbXtHiRvvJPIv3xvDpt,0.878
1576,,0.0172,https://api.spotify.com/v1/audio-analysis/6H8Grjmc0g61fEjBn2zfBw,0.834,526989.0,0.592,6H8Grjmc0g61fEjBn2zfBw,0.652,8.0,0.795,-8.961,0.0,0.0684,120.012,4.0,https://api.spotify.com/v1/tracks/6H8Grjmc0g61fEjBn2zfBw,audio_features,spotify:track:6H8Grjmc0g61fEjBn2zfBw,0.548
1577,,0.0828,https://api.spotify.com/v1/audio-analysis/7keNCFg4ak4Cq5HwvKiWl8,0.917,401311.0,0.639,7keNCFg4ak4Cq5HwvKiWl8,0.835,5.0,0.0925,-8.348,1.0,0.0603,120.023,4.0,https://api.spotify.com/v1/tracks/7keNCFg4ak4Cq5HwvKiWl8,audio_features,spotify:track:7keNCFg4ak4Cq5HwvKiWl8,0.946
1578,,0.000314,https://api.spotify.com/v1/audio-analysis/4FdFL0pQ0SyIh9OIeDLNPm,0.918,371436.0,0.445,4FdFL0pQ0SyIh9OIeDLNPm,0.916,9.0,0.0944,-13.975,0.0,0.12,121.947,4.0,https://api.spotify.com/v1/tracks/4FdFL0pQ0SyIh9OIeDLNPm,audio_features,spotify:track:4FdFL0pQ0SyIh9OIeDLNPm,0.884
1579,,0.015,https://api.spotify.com/v1/audio-analysis/1b6iU8nzAEdugEbUIrCALC,0.562,396544.0,0.561,1b6iU8nzAEdugEbUIrCALC,0.000107,1.0,0.108,-13.072,0.0,0.0301,115.987,4.0,https://api.spotify.com/v1/tracks/1b6iU8nzAEdugEbUIrCALC,audio_features,spotify:track:1b6iU8nzAEdugEbUIrCALC,0.408
1580,,0.00477,https://api.spotify.com/v1/audio-analysis/6f1S3mOpU4TeoTZOJCmRXl,0.896,532499.0,0.471,6f1S3mOpU4TeoTZOJCmRXl,0.874,1.0,0.0824,-10.391,1.0,0.0766,114.936,4.0,https://api.spotify.com/v1/tracks/6f1S3mOpU4TeoTZOJCmRXl,audio_features,spotify:track:6f1S3mOpU4TeoTZOJCmRXl,0.282
1581,,0.00873,https://api.spotify.com/v1/audio-analysis/7wugsZgfLLoT1hfQ73Iepe,0.798,370128.0,0.38,7wugsZgfLLoT1hfQ73Iepe,0.892,1.0,0.118,-17.217,1.0,0.0782,120.006,4.0,https://api.spotify.com/v1/tracks/7wugsZgfLLoT1hfQ73Iepe,audio_features,spotify:track:7wugsZgfLLoT1hfQ73Iepe,0.543
1582,,0.00375,https://api.spotify.com/v1/audio-analysis/2Ks8JuKqz3oo08kdUe3Pqg,0.898,452560.0,0.791,2Ks8JuKqz3oo08kdUe3Pqg,0.296,5.0,0.0555,-8.898,0.0,0.164,118.1,4.0,https://api.spotify.com/v1/tracks/2Ks8JuKqz3oo08kdUe3Pqg,audio_features,spotify:track:2Ks8JuKqz3oo08kdUe3Pqg,0.689
1583,,0.0371,https://api.spotify.com/v1/audio-analysis/2pRew1oUayKVoIBMBdfoce,0.824,560810.0,0.597,2pRew1oUayKVoIBMBdfoce,0.916,5.0,0.0751,-10.379,0.0,0.0931,124.934,4.0,https://api.spotify.com/v1/tracks/2pRew1oUayKVoIBMBdfoce,audio_features,spotify:track:2pRew1oUayKVoIBMBdfoce,0.262
1584,,0.0323,https://api.spotify.com/v1/audio-analysis/3yWOXETeZp4XzgPBjzXSHH,0.808,409672.0,0.479,3yWOXETeZp4XzgPBjzXSHH,0.889,11.0,0.137,-10.044,0.0,0.0669,122.004,4.0,https://api.spotify.com/v1/tracks/3yWOXETeZp4XzgPBjzXSHH,audio_features,spotify:track:3yWOXETeZp4XzgPBjzXSHH,0.277
1585,,0.0185,https://api.spotify.com/v1/audio-analysis/30hJfMV6NtunAufUyUiz6n,0.8,339830.0,0.838,30hJfMV6NtunAufUyUiz6n,0.897,8.0,0.117,-10.563,0.0,0.0697,123.999,4.0,https://api.spotify.com/v1/tracks/30hJfMV6NtunAufUyUiz6n,audio_features,spotify:track:30hJfMV6NtunAufUyUiz6n,0.67
1586,,0.0282,https://api.spotify.com/v1/audio-analysis/4kVI8VyaMw3YIy5N23MVEU,0.899,347128.0,0.317,4kVI8VyaMw3YIy5N23MVEU,0.743,11.0,0.0772,-14.732,0.0,0.12,122.008,4.0,https://api.spotify.com/v1/tracks/4kVI8VyaMw3YIy5N23MVEU,audio_features,spotify:track:4kVI8VyaMw3YIy5N23MVEU,0.752
1587,,0.0283,https://api.spotify.com/v1/audio-analysis/6vKqMteEK461i7fZbnfLqF,0.918,275621.0,0.936,6vKqMteEK461i7fZbnfLqF,0.135,9.0,0.0282,-9.537,0.0,0.0877,120.005,4.0,https://api.spotify.com/v1/tracks/6vKqMteEK461i7fZbnfLqF,audio_features,spotify:track:6vKqMteEK461i7fZbnfLqF,0.923
1588,,7.99e-05,https://api.spotify.com/v1/audio-analysis/4XH6FPIG58Id5CnIdI0oDX,0.842,368855.0,0.445,4XH6FPIG58Id5CnIdI0oDX,0.802,1.0,0.263,-16.375,0.0,0.155,122.988,4.0,https://api.spotify.com/v1/tracks/4XH6FPIG58Id5CnIdI0oDX,audio_features,spotify:track:4XH6FPIG58Id5CnIdI0oDX,0.612
1589,,0.00139,https://api.spotify.com/v1/audio-analysis/1ntgcU7rvaxSbfVUYsiv9L,0.805,680934.0,0.685,1ntgcU7rvaxSbfVUYsiv9L,0.854,9.0,0.333,-10.81,0.0,0.0511,121.995,4.0,https://api.spotify.com/v1/tracks/1ntgcU7rvaxSbfVUYsiv9L,audio_features,spotify:track:1ntgcU7rvaxSbfVUYsiv9L,0.504
1590,,0.00675,https://api.spotify.com/v1/audio-analysis/4gzork78Fivvxji9sTQmeY,0.794,508000.0,0.643,4gzork78Fivvxji9sTQmeY,0.899,5.0,0.0861,-11.081,0.0,0.0623,125.909,4.0,https://api.spotify.com/v1/tracks/4gzork78Fivvxji9sTQmeY,audio_features,spotify:track:4gzork78Fivvxji9sTQmeY,0.546
1591,,0.184,https://api.spotify.com/v1/audio-analysis/68nTQlSEIggzDorh1ARrxG,0.787,198533.0,0.866,68nTQlSEIggzDorh1ARrxG,0.202,7.0,0.111,-8.753,1.0,0.093,115.978,4.0,https://api.spotify.com/v1/tracks/68nTQlSEIggzDorh1ARrxG,audio_features,spotify:track:68nTQlSEIggzDorh1ARrxG,0.917
1592,,0.0047,https://api.spotify.com/v1/audio-analysis/4FqWiVQCZEeddDNnlViC9L,0.777,309180.0,0.688,4FqWiVQCZEeddDNnlViC9L,0.69,8.0,0.096,-8.692,0.0,0.0681,126.019,4.0,https://api.spotify.com/v1/tracks/4FqWiVQCZEeddDNnlViC9L,audio_features,spotify:track:4FqWiVQCZEeddDNnlViC9L,0.181
1593,,7.33e-06,https://api.spotify.com/v1/audio-analysis/4QxJX4MlvJQAk2tobcx1CS,0.81,403640.0,0.649,4QxJX4MlvJQAk2tobcx1CS,0.909,1.0,0.11,-12.447,1.0,0.044,120.024,4.0,https://api.spotify.com/v1/tracks/4QxJX4MlvJQAk2tobcx1CS,audio_features,spotify:track:4QxJX4MlvJQAk2tobcx1CS,0.382
1594,,0.0132,https://api.spotify.com/v1/audio-analysis/4Ayr24g1v1N0YsLf7cjV8A,0.805,447040.0,0.524,4Ayr24g1v1N0YsLf7cjV8A,0.734,5.0,0.139,-8.932,0.0,0.088,126.0,4.0,https://api.spotify.com/v1/tracks/4Ayr24g1v1N0YsLf7cjV8A,audio_features,spotify:track:4Ayr24g1v1N0YsLf7cjV8A,0.339
1595,,0.301,https://api.spotify.com/v1/audio-analysis/1KIeBHQToKQWTMoxNuT8eF,0.966,339791.0,0.745,1KIeBHQToKQWTMoxNuT8eF,0.754,10.0,0.0559,-7.63,1.0,0.198,122.0,4.0,https://api.spotify.com/v1/tracks/1KIeBHQToKQWTMoxNuT8eF,audio_features,spotify:track:1KIeBHQToKQWTMoxNuT8eF,0.514
1596,,0.0746,https://api.spotify.com/v1/audio-analysis/65MEOt04UbuReNnJbWd87s,0.841,368867.0,0.555,65MEOt04UbuReNnJbWd87s,0.664,2.0,0.0659,-10.65,0.0,0.164,115.995,4.0,https://api.spotify.com/v1/tracks/65MEOt04UbuReNnJbWd87s,audio_features,spotify:track:65MEOt04UbuReNnJbWd87s,0.789
1597,,0.236,https://api.spotify.com/v1/audio-analysis/0Wcu2LGb8pqzrF1Xtqf0t4,0.765,398771.0,0.475,0Wcu2LGb8pqzrF1Xtqf0t4,0.398,11.0,0.0622,-11.465,1.0,0.0589,120.003,4.0,https://api.spotify.com/v1/tracks/0Wcu2LGb8pqzrF1Xtqf0t4,audio_features,spotify:track:0Wcu2LGb8pqzrF1Xtqf0t4,0.541
1598,,0.00406,https://api.spotify.com/v1/audio-analysis/7tlvKHYxoeJo59vVzERbkc,0.826,792933.0,0.865,7tlvKHYxoeJo59vVzERbkc,0.788,1.0,0.606,-7.72,1.0,0.111,118.015,4.0,https://api.spotify.com/v1/tracks/7tlvKHYxoeJo59vVzERbkc,audio_features,spotify:track:7tlvKHYxoeJo59vVzERbkc,0.893
1599,,0.145,https://api.spotify.com/v1/audio-analysis/7K0zIiRhf2WdHStfJR3HMU,0.834,442133.0,0.696,7K0zIiRhf2WdHStfJR3HMU,0.713,11.0,0.103,-12.583,1.0,0.078,123.369,4.0,https://api.spotify.com/v1/tracks/7K0zIiRhf2WdHStfJR3HMU,audio_features,spotify:track:7K0zIiRhf2WdHStfJR3HMU,0.685
1600,,0.15,https://api.spotify.com/v1/audio-analysis/5XF5Te4cAkuM6k588g6eRS,0.809,365031.0,0.679,5XF5Te4cAkuM6k588g6eRS,0.901,6.0,0.176,-9.689,0.0,0.122,127.009,4.0,https://api.spotify.com/v1/tracks/5XF5Te4cAkuM6k588g6eRS,audio_features,spotify:track:5XF5Te4cAkuM6k588g6eRS,0.671
1601,,0.129,https://api.spotify.com/v1/audio-analysis/0MdzQUFmqFjRm8mfLXtVPX,0.501,383185.0,0.914,0MdzQUFmqFjRm8mfLXtVPX,0.923,6.0,0.0945,-7.208,0.0,0.129,121.965,4.0,https://api.spotify.com/v1/tracks/0MdzQUFmqFjRm8mfLXtVPX,audio_features,spotify:track:0MdzQUFmqFjRm8mfLXtVPX,0.631
1602,,0.0299,https://api.spotify.com/v1/audio-analysis/27mYEDdf81yeVAkpJvDUzM,0.762,369281.0,0.756,27mYEDdf81yeVAkpJvDUzM,0.752,1.0,0.289,-10.117,1.0,0.0876,120.0,4.0,https://api.spotify.com/v1/tracks/27mYEDdf81yeVAkpJvDUzM,audio_features,spotify:track:27mYEDdf81yeVAkpJvDUzM,0.36
1603,,0.0614,https://api.spotify.com/v1/audio-analysis/3akyV6uLzR2I5ylX8L9Qkd,0.843,301260.0,0.523,3akyV6uLzR2I5ylX8L9Qkd,0.00471,8.0,0.114,-12.602,1.0,0.0982,125.054,4.0,https://api.spotify.com/v1/tracks/3akyV6uLzR2I5ylX8L9Qkd,audio_features,spotify:track:3akyV6uLzR2I5ylX8L9Qkd,0.603
1604,,0.122,https://api.spotify.com/v1/audio-analysis/37z8D58LzHMRAUNKBbRVmW,0.87,418133.0,0.325,37z8D58LzHMRAUNKBbRVmW,0.84,8.0,0.0994,-15.432,1.0,0.134,121.993,4.0,https://api.spotify.com/v1/tracks/37z8D58LzHMRAUNKBbRVmW,audio_features,spotify:track:37z8D58LzHMRAUNKBbRVmW,0.605
1605,,0.0286,https://api.spotify.com/v1/audio-analysis/2jx9VNmPInE1d2m2T9eotT,0.816,332425.0,0.808,2jx9VNmPInE1d2m2T9eotT,0.58,5.0,0.123,-8.778,0.0,0.0848,110.007,4.0,https://api.spotify.com/v1/tracks/2jx9VNmPInE1d2m2T9eotT,audio_features,spotify:track:2jx9VNmPInE1d2m2T9eotT,0.532
1606,,0.0506,https://api.spotify.com/v1/audio-analysis/4QwmClS4XpQGlAFmGgM2vY,0.835,455322.0,0.798,4QwmClS4XpQGlAFmGgM2vY,0.893,10.0,0.0697,-9.72,0.0,0.0792,118.025,4.0,https://api.spotify.com/v1/tracks/4QwmClS4XpQGlAFmGgM2vY,audio_features,spotify:track:4QwmClS4XpQGlAFmGgM2vY,0.752
1607,,0.00181,https://api.spotify.com/v1/audio-analysis/6LDhoI0YTMVrleKaygLMw9,0.825,302955.0,0.755,6LDhoI0YTMVrleKaygLMw9,0.748,1.0,0.0617,-10.197,1.0,0.0522,122.001,4.0,https://api.spotify.com/v1/tracks/6LDhoI0YTMVrleKaygLMw9,audio_features,spotify:track:6LDhoI0YTMVrleKaygLMw9,0.902
1608,,0.0288,https://api.spotify.com/v1/audio-analysis/5L0Y8BQkJnYT3ROqjkY4HF,0.775,375401.0,0.477,5L0Y8BQkJnYT3ROqjkY4HF,0.53,3.0,0.0731,-9.351,0.0,0.0582,118.014,4.0,https://api.spotify.com/v1/tracks/5L0Y8BQkJnYT3ROqjkY4HF,audio_features,spotify:track:5L0Y8BQkJnYT3ROqjkY4HF,0.743
1609,,0.000579,https://api.spotify.com/v1/audio-analysis/6QlyZML7jHHPZJpSoUOSuo,0.801,333230.0,0.585,6QlyZML7jHHPZJpSoUOSuo,0.0419,5.0,0.112,-10.138,0.0,0.0506,126.969,4.0,https://api.spotify.com/v1/tracks/6QlyZML7jHHPZJpSoUOSuo,audio_features,spotify:track:6QlyZML7jHHPZJpSoUOSuo,0.499
1610,,0.000316,https://api.spotify.com/v1/audio-analysis/2uQmskVQOFNZLMcJApISAp,0.806,372638.0,0.845,2uQmskVQOFNZLMcJApISAp,0.21,1.0,0.0661,-8.606,1.0,0.0459,120.006,4.0,https://api.spotify.com/v1/tracks/2uQmskVQOFNZLMcJApISAp,audio_features,spotify:track:2uQmskVQOFNZLMcJApISAp,0.964
1611,,0.0348,https://api.spotify.com/v1/audio-analysis/59dbisXKabEXANnapl0uv5,0.78,368678.0,0.776,59dbisXKabEXANnapl0uv5,0.174,0.0,0.111,-8.239,1.0,0.0421,115.008,4.0,https://api.spotify.com/v1/tracks/59dbisXKabEXANnapl0uv5,audio_features,spotify:track:59dbisXKabEXANnapl0uv5,0.664
1612,,0.0649,https://api.spotify.com/v1/audio-analysis/1fQKUFIapqhXWP9fzDTbub,0.886,332000.0,0.722,1fQKUFIapqhXWP9fzDTbub,0.429,11.0,0.0937,-7.183,0.0,0.211,120.017,4.0,https://api.spotify.com/v1/tracks/1fQKUFIapqhXWP9fzDTbub,audio_features,spotify:track:1fQKUFIapqhXWP9fzDTbub,0.738
1613,,0.0216,https://api.spotify.com/v1/audio-analysis/4RTPdgun3QimcZbytzLxOC,0.718,537492.0,0.644,4RTPdgun3QimcZbytzLxOC,0.851,10.0,0.0459,-9.24,0.0,0.0496,127.008,4.0,https://api.spotify.com/v1/tracks/4RTPdgun3QimcZbytzLxOC,audio_features,spotify:track:4RTPdgun3QimcZbytzLxOC,0.697
1614,,0.19,https://api.spotify.com/v1/audio-analysis/5LBJizwsxgkvkXg0ASqxOR,0.845,277055.0,0.631,5LBJizwsxgkvkXg0ASqxOR,0.112,10.0,0.0893,-6.264,0.0,0.0968,117.985,4.0,https://api.spotify.com/v1/tracks/5LBJizwsxgkvkXg0ASqxOR,audio_features,spotify:track:5LBJizwsxgkvkXg0ASqxOR,0.48
